"","game_id","school","conference","home_away","opponent","opponent_conference","points","total_yards","net_passing_yards","completion_attempts","passing_tds","yards_per_pass","passes_intercepted","interception_yards","interception_tds","rushing_attempts","rushing_yards","rush_tds","yards_per_rush_attempt","first_downs","third_down_eff","fourth_down_eff","punt_returns","punt_return_yards","punt_return_tds","kick_return_yards","kick_return_tds","kick_returns","kicking_points","fumbles_recovered","fumbles_lost","total_fumbles","tackles","tackles_for_loss","sacks","qb_hurries","interceptions","passes_deflected","turnovers","defensive_tds","total_penalties_yards","possession_time","points_allowed","total_yards_allowed","net_passing_yards_allowed","completion_attempts_allowed","passing_tds_allowed","yards_per_pass_allowed","passes_intercepted_allowed","interception_yards_allowed","interception_tds_allowed","rushing_attempts_allowed","rushing_yards_allowed","rush_tds_allowed","yards_per_rush_attempt_allowed","first_downs_allowed","third_down_eff_allowed","fourth_down_eff_allowed","punt_returns_allowed","punt_return_yards_allowed","punt_return_tds_allowed","kick_return_yards_allowed","kick_return_tds_allowed","kick_returns_allowed","kicking_points_allowed","fumbles_recovered_allowed","fumbles_lost_allowed","total_fumbles_allowed","tackles_allowed","tackles_for_loss_allowed","sacks_allowed","qb_hurries_allowed","interceptions_allowed","passes_deflected_allowed","turnovers_allowed","defensive_tds_allowed","total_penalties_yards_allowed","possession_time_allowed","season","champion"
"469",401752703,"Oklahoma","SEC","away","Temple","American Athletic",42,"515","287","21-37","1","7.8",NA,NA,NA,"42","228","4","5.4","29","6-13","0-0","2","10","0",NA,NA,NA,"10","0","0","2","37","11","4","3","1","4","1","0","3-25","32:16",3,"105","78","14-27","0","2.9","1","0","0","26","27","0","1.0","7","3-16","0-0","1","10","0","11","0","2","3","0","0","1","48","6","2","1","0","7","0","0","3-35","27:44",2025,FALSE
"470",401752757,"Oklahoma","SEC","away","Tennessee","SEC",33,"351","159","19-29","0","5.5","2","74","0","35","192","2","5.5","19","4-10","0-0",NA,NA,NA,NA,NA,NA,"15","1","1","3","41","8","4","3","1","4","2","1","11-104","30:07",27,"456","393","29-45","3","8.7","1","15","0","35","63","0","1.8","28","7-13","0-1","2","8","0","35","0","2","9","1","1","3","24","3","3","3","2","3","3","0","3-25","29:53",2025,FALSE
"471",401752789,"Oklahoma","SEC","home","LSU","SEC",17,"393","318","23-38","2","8.4","1","0","0","28","75","0","2.7","14","4-15","0-1","2","35","0",NA,NA,NA,"5","0","0","1","27","5","0","3","3","4","3","0","8-60","30:41",13,"198","113","15-26","1","4.3","3","86","0","29","85","0","2.9","9","2-14","0-1","3","5","0","47","0","1","7","0","0","1","29","6","0","3","1","3","1","0","4-25","29:19",2025,FALSE
"472",401752744,"Oklahoma","SEC","away","South Carolina","SEC",26,"319","148","19-27","1","5.5","2","3","0","40","171","2","4.3","20","8-16","0-0","2","12","0",NA,NA,NA,"6",NA,"0",NA,"48","13","6","7","0","1","0","0","10-98","33:38",7,"224","170","21-33","1","5.2",NA,NA,NA,"34","54","0","1.6","15","3-15","4-7","3","55","0",NA,NA,NA,"1",NA,"0",NA,"46","3","1","4","2","2","2","0","4-35","26:22",2025,FALSE
"473",401752714,"Oklahoma","SEC","home","Auburn","SEC",24,"306","271","24-36","1","7.5",NA,NA,NA,"24","35","1","1.5","16","3-12","1-1","2","4","0",NA,NA,NA,"10","0","1","1","44","14","9","3","0","4","1","0","9-99","24:26",17,"287","220","21-33","1","6.7",NA,NA,NA,"35","67","1","1.9","18","3-15","1-3","4","9","0","43","0","3","5","1","0","0","35","6","1","5","0","4","0","0","13-85","35:34",2025,FALSE
"474",401752750,"Oklahoma","SEC","home","Ole Miss","SEC",26,"359","223","17-32","1","7.0",NA,NA,NA,"28","136","2","4.9","14","4-14","1-3","2","23","0",NA,NA,NA,"8","0","1","1","45","14","1","3","0","10","1","0","8-52","24:24",34,"431","315","24-46","1","6.8",NA,NA,NA,"41","116","2","2.8","21","9-21","2-3",NA,NA,NA,"38","0","1","14","1","0","1","29","6","3","1","0","4","0","0","6-50","35:36",2025,FALSE
"475",401752778,"Oklahoma","SEC","home","Missouri","SEC",17,"276","173","14-30","2","5.8","2","13","0","32","103","0","3.2","14","6-16","0-0",NA,NA,NA,NA,NA,NA,"5",NA,"0",NA,"24","8","4","5","0","5","0","0","7-80","27:12",6,"301","231","20-36","0","6.4",NA,NA,NA,"35","70","0","2.0","19","3-15","0-1","2","10","0","13","0","1","6","0","0","1","24","6","2","5","2","6","2","0","6-51","32:48",2025,FALSE
"476",401752696,"Alabama","SEC","home","Wisconsin","Big Ten",38,"454","382","24-30","4","12.7","2","8","0","22","72","1","3.3","22","2-8","1-2","3","19","0",NA,NA,NA,"8",NA,"0",NA,"4","4","4","0","0","3","0","0","7-57","28:56",14,"209","117","11-17","1","6.9",NA,NA,NA,"34","92","0","2.7","14","6-11","1-1",NA,NA,NA,"95","1","1","2",NA,"0",NA,"1","1","1","0","2","1","2","1","6-65","31:04",2025,FALSE
"477",401752681,"Alabama","SEC","home","UL Monroe","Sun Belt",73,"583","371","29-33","7","11.2","1","0","0","36","212","3","5.9","29","9-12","2-2","2","45","0","1","0","1","13","2","0","0","32","12","0","5","0","2","0","0","5-55","34:14",0,"148","55","10-18","0","3.1",NA,NA,NA,"32","93","0","2.9","9","6-14","0-1",NA,NA,NA,"33","0","5",NA,"0","2","2","43","2","0","1","1","0","3","0","4-41","25:46",2025,FALSE
"478",401752665,"Alabama","SEC","away","Florida State","ACC",17,"341","254","23-43","2","5.9",NA,NA,NA,"29","87","0","3.0","18","6-17","2-5",NA,NA,NA,NA,NA,NA,"5","1","0","1","32","3","1","2","0","0","0","0","8-70","29:38",31,"382","152","9-14","0","10.9",NA,NA,NA,"49","230","4","4.7","20","5-12","2-2","1","3","0","15","0","1","7","0","1","2","29","7","3","5","0","5","1","0","4-40","30:22",2025,FALSE
"479",401752726,"Alabama","SEC","home","Vanderbilt","SEC",30,"486","340","23-31","2","11.0","1","12","0","38","146","1","3.8","25","7-15","2-3","1","2","0","64","0","3","12","1","0","0","27","2","1","4","1","5","1","0","3-30","37:23",14,"334","198","21-35","1","5.7","1","0","0","18","136","1","7.6","17","5-11","0-1",NA,NA,NA,"27","0","1","2","0","1","1","46","6","4","1","1","2","2","0","5-52","22:37",2025,FALSE
"480",401752759,"Alabama","SEC","home","LSU","SEC",20,"344","288","22-36","1","8.0",NA,NA,NA,"26","56","1","2.2","17","4-13","1-2","1","12","0","38","0","2","8","2","1","1","33","7","3","2","0","2","1","0","2-25","28:11",9,"232","173","23-32","0","5.4",NA,NA,NA,"26","59","0","2.3","13","5-14","0-0",NA,NA,NA,"15","0","1","9","1","2","3","34","4","1","7","0","3","2","0","10-74","31:49",2025,FALSE
"481",401752751,"Alabama","SEC","away","South Carolina","SEC",29,"325","253","24-43","2","5.9","1","18","1","23","72","1","3.1","17","8-16","2-3","1","-5","0","37","0","3","3","1","2","2","44","7","2","4","0","5","2","1","6-52","27:22",22,"333","222","18-33","1","6.7",NA,NA,NA,"37","111","1","3.0","18","6-17","2-2","2","17","0","29","0","2","10","2","1","1","40","6","2","3","1","9","2","0","5-40","32:38",2025,FALSE
"482",401752734,"Alabama","SEC","away","Missouri","SEC",27,"326","200","23-31","3","6.5","2","0","0","43","126","0","2.9","22","6-15","3-3","1","15","0","36","0","2","9","0","1","1","25","2","2","7","0","2","1","0","5-30","38:33",24,"330","167","16-28","2","6.0",NA,NA,NA,"28","163","1","5.8","15","1-10","2-3","1","8","0","39","0","2","6","1","0","2","44","7","4","15","2","1","2","0","4-45","21:27",2025,FALSE
"483",401752738,"Alabama","SEC","home","Tennessee","SEC",37,"373","253","19-29","2","8.7","1","99","1","32","120","2","3.8","23","5-11","1-1","1","-5","0","18","0","1","5","0","1","1","41","8","4","2","0","2","1","1","7-59","31:04",20,"410","268","28-44","1","6.1",NA,NA,NA,"33","142","2","4.3","27","5-13","4-5","1","7","0",NA,NA,NA,"2","1","0","0","28","4","0","3","1","5","1","0","10-66","28:56",2025,FALSE
"484",401752765,"Alabama","SEC","home","Oklahoma","SEC",21,"406","326","28-42","1","7.8",NA,NA,NA,"33","80","2","2.4","23","5-13","2-3","3","30","0","65","0","3","3","0","2","3","26","4","2","2","1","3","3","0","2-25","34:28",23,"212","138","15-23","0","6.0","1","87","1","28","74","1","2.6","12","3-13","0-0","1","42","0",NA,NA,NA,"11","2","0","1","49","5","4","4","0","1","0","1","5-37","25:32",2025,FALSE
"485",401752773,"Alabama","SEC","home","Eastern Illinois","Big South-OVC",56,"539","270","23-30","0","9.0","1","1","0","49","269","8","5.5","32","8-11","1-2","6","83","0","20","0","1","8",NA,"0",NA,"18","9","3","0","2","3","2","0","4-29","38:09",0,"34","20","4-9","0","2.2","2","19","0","30","14","0","0.5","2","1-11","0-1",NA,NA,NA,"23","0","2",NA,"0","0","1","55","2","0","0","1","2","1","0","3-35","21:51",2025,FALSE
"486",401777351,"Alabama","SEC","home","Georgia","SEC",7,"209","212","19-39","1","5.4",NA,NA,NA,"16","-3","0","-0.2","11","3-14","1-3","1","-4","0","10","0","1","1","0","0","1","42","7","1","2","1","4","1","0","1-5","23:08",28,"297","156","20-26","3","6.0","1","30","0","41","141","1","3.4","16","6-16","2-2","2","28","0",NA,NA,NA,"4",NA,"0",NA,"22","4","3","5","0","6","0","0","7-80","36:52",2025,FALSE
"487",401752718,"Alabama","SEC","away","Georgia","SEC",24,"397","280","25-39","2","7.2",NA,NA,NA,"38","117","1","3.1","25","13-19","0-1",NA,NA,NA,NA,NA,NA,"6","1","0","0","35","6","1","0","0","3","0","0","4-16","35:36",21,"357","130","13-20","1","6.5",NA,NA,NA,"33","227","2","6.9","17","2-8","0-1",NA,NA,NA,"19","0","2","3","0","1","1","46","4","1","0","0","4","1","0","6-68","24:24",2025,FALSE
"488",401752784,"Alabama","SEC","away","Auburn","SEC",27,"280","122","19-35","3","3.5","1","34","0","38","158","0","4.2","18","4-17","3-3",NA,NA,NA,"25","0","1","9","1","0","0","48","3","1","1","0","7","0","0","8-87","34:29",20,"411","259","18-39","1","6.6",NA,NA,NA,"36","152","1","4.2","20","8-19","2-3","2","0","0","85","0","5","8","0","1","4","45","4","3","8","1","4","2","0","10-84","25:31",2025,FALSE
"489",401752731,"Georgia","SEC","away","Auburn","SEC",20,"296","217","24-38","0","5.7",NA,NA,NA,"29","79","2","2.7","21","5-14","2-3",NA,NA,NA,"24","0","1","8","1","0","0","42","4","1","3","0","5","0","0","6-60","30:12",10,"278","137","19-31","0","4.4",NA,NA,NA,"35","141","1","4.0","18","8-17","1-3","1","13","0",NA,NA,NA,"4","0","1","1","39","6","2","4","0","4","1","0","11-103","29:48",2025,FALSE
"490",401752766,"Georgia","SEC","home","Texas","SEC",35,"357","229","24-29","4","7.9","1","0","0","35","128","1","3.7","21","4-11","1-1","3","30","0","63","0","2","5",NA,"0",NA,"33","7","3","0","1","4","1","0","1-15","35:09",10,"274","251","27-43","1","5.8","1","0","0","17","23","0","1.4","15","2-12","2-3",NA,NA,NA,"29","0","2","4","0","0","1","46","8","2","0","1","1","1","0","9-58","24:51",2025,FALSE
"491",401752755,"Georgia","SEC","away","Florida","SEC",24,"361","223","20-29","2","7.7",NA,NA,NA,"39","138","1","3.5","21","7-15","0-0",NA,NA,NA,"32","0","2","6","0","0","1","28","2","0","6","1","1","1","0","7-65","32:25",20,"281","166","15-24","1","6.9","1","7","0","32","115","1","3.6","16","2-11","0-2","1","6","0","63","0","4","8","0","0","1","32","4","2","5","0","3","0","0","5-50","27:35",2025,FALSE
"492",401752685,"Georgia","SEC","home","Austin Peay","UAC",28,"421","231","27-36","0","6.4","1","0","0","40","190","4","4.8","26","7-13","0-0","1","9","0","20","0","1","4","0","2","2","31","6","2","0","0","3","2","0","3-24","33:09",6,"196","151","16-23","0","6.6",NA,NA,NA,"28","45","0","1.6","10","3-13","1-2",NA,NA,NA,NA,NA,NA,"6","2","0","0","53","6","0","0","1","2","1","0","3-10","26:51",2025,FALSE
"493",401752669,"Georgia","SEC","home","Marshall","Sun Belt",45,"488","249","19-32","3","7.8",NA,NA,NA,"44","239","3","5.4","27","6-16","3-3","4","26","0",NA,NA,NA,"9",NA,"0",NA,"40","5.5","0","0","0","1","0","0","2-15","34:29",7,"207","129","11-21","0","6.1",NA,NA,NA,"31","78","1","2.5","7","3-15","0-0","2","14","0","52","0","3","1",NA,"0",NA,"56","3","0","0","0","5","0","0","6-42","25:31",2025,FALSE
"494",401752742,"Georgia","SEC","home","Ole Miss","SEC",43,"510","289","26-31","4","9.3",NA,NA,NA,"49","221","1","4.5","34","6-11","1-1",NA,NA,NA,NA,NA,NA,"13","0","0","1","29","0","0","0","0","5","0","0","3-37","37:39",35,"351","263","19-36","1","7.3",NA,NA,NA,"24","88","4","3.7","21","5-9","1-2",NA,NA,NA,"15","0","1","5","0","0","1","53","3","1","0","0","1","0","0","4-40","22:21",2025,FALSE
"495",401752776,"Georgia","SEC","home","Charlotte","American Athletic",35,"449","257","25-33","0","7.8","2","0","0","42","192","5","4.6","30","4-10","1-2","5","55","0",NA,NA,NA,"5",NA,"0",NA,"20","3","2","0","1","3","1","0","2-15","36:54",3,"169","130","14-27","0","4.8","1","18","0","17","39","0","2.3","7","1-11","0-0",NA,NA,NA,NA,NA,NA,"3",NA,"0",NA,"59","4","2","0","2","2","2","0","5-35","23:06",2025,FALSE
"496",401752786,"Georgia","SEC","away","Georgia Tech","ACC",16,"260","70","11-21","1","3.3","1","0","0","46","190","0","4.1","19","6-14","1-1","1","15","0",NA,NA,NA,"10",NA,"0",NA,"31","7","1","4","1","1","1","0","5-45","35:21",9,"250","181","19-27","0","6.7","1","10","0","23","69","0","3.0","14","4-11","0-0",NA,NA,NA,"2","0","1","9","0","0","1","35","7","2","0","1","4","1","0","5-57","24:39",2025,FALSE
"497",401752705,"Georgia","SEC","away","Tennessee","SEC",44,"502","304","23-32","2","9.5","2","0","0","55","198","3","3.6","28","8-17","2-2","1","12","0","28","0","1","12","0","1","1","25","2","1","1","1","4","2","0","5-39","35:38",41,"496","371","24-36","4","10.3","1","38","0","34","125","1","3.7","23","5-12","0-0","1","0","0",NA,NA,NA,"11","1","0","2","35","6","3","2","2","1","2","0","10-82","24:22",2025,FALSE
"498",401777351,"Georgia","SEC","away","Alabama","SEC",28,"297","156","20-26","3","6.0","1","30","0","41","141","1","3.4","16","6-16","2-2","2","28","0",NA,NA,NA,"4",NA,"0",NA,"22","4","3","5","0","6","0","0","7-80","36:52",7,"209","212","19-39","1","5.4",NA,NA,NA,"16","-3","0","-0.2","11","3-14","1-3","1","-4","0","10","0","1","1","0","0","1","42","7","1","2","1","4","1","0","1-5","23:08",2025,FALSE
"499",401752718,"Georgia","SEC","home","Alabama","SEC",21,"357","130","13-20","1","6.5",NA,NA,NA,"33","227","2","6.9","17","2-8","0-1",NA,NA,NA,"19","0","2","3","0","1","1","46","4","1","0","0","4","1","0","6-68","24:24",24,"397","280","25-39","2","7.2",NA,NA,NA,"38","117","1","3.1","25","13-19","0-1",NA,NA,NA,NA,NA,NA,"6","1","0","0","35","6","1","0","0","3","0","0","4-16","35:36",2025,FALSE
"500",401752762,"Georgia","SEC","away","Mississippi State","SEC",41,"567","264","18-30","3","8.8",NA,NA,NA,"44","303","2","6.9","30","7-12","0-0","2","21","0","19","0","1","11","1","1","1","25","6","3","2","0","3","1","0","6-50","33:07",21,"322","173","16-25","0","6.9",NA,NA,NA,"43","149","3","3.5","18","8-16","1-2",NA,NA,NA,NA,NA,NA,"3","1","1","1","31","4","0","2","0","3","1","0","5-35","26:53",2025,FALSE
"501",401752728,"Georgia","SEC","home","Kentucky","SEC",35,"428","245","18-27","1","9.1","1","0","0","42","183","4","4.4","26","8-12","0-1","1","24","0",NA,NA,NA,"5","1","0","0","34","5","2","0","2","4","2","0","7-58","33:38",14,"270","225","25-41","2","5.5","2","41","0","22","45","0","2.0","19","3-11","2-3",NA,NA,NA,"8","0","1","2","0","1","1","41","6","0","0","1","2","2","0","6-41","26:22",2025,FALSE
"502",401752812,"Indiana","Big Ten","home","Kennesaw State","Conference USA",56,"596","280","21-28","5","10.0","1","24","0","38","316","3","8.3","28","5-9","1-2","1","35","0","17","0","1","8","1","0","0","31","14","2","1","0","1","0","0","4-40","32:30",9,"271","182","13-21","0","8.7",NA,NA,NA,"32","89","0","2.8","10","2-13","0-0","1","6","0",NA,NA,NA,"9","0","1","1","31","3","0","1","1","3","2","0","3-34","27:30",2025,FALSE
"503",401752806,"Indiana","Big Ten","home","Old Dominion","Sun Belt",27,"502","193","18-32","0","6.0","3","33","0","57","309","2","5.4","30","10-17","0-2","3","108","1","28","0","1","9","0","1","1","20","3","1","5","0","3","1","1","3-25","41:28",14,"314","96","11-22","0","4.4",NA,NA,NA,"23","218","2","9.5","10","4-10","0-0","1","3","0",NA,NA,NA,"2","1","0","0","48","4","1","2","3","5","3","0","9-65","18:32",2025,FALSE
"504",401752843,"Indiana","Big Ten","home","Illinois","Big Ten",63,"579","267","21-23","5","11.6","1","0","0","49","312","3","6.4","31","8-11","1-1","3","60","1",NA,NA,NA,"9",NA,"0",NA,"24","10","7","0","0","4","0","2","2-10","39:42",10,"161","159","16-25","1","6.4",NA,NA,NA,"20","2","0","0.1","9","1-10","0-0","1","9","0","22","0","1","4",NA,"0",NA,"47","3","2","1","1","0","1","0","4-23","20:18",2025,FALSE
"505",401752853,"Indiana","Big Ten","away","Iowa","Big Ten",20,"386","233","13-23","2","10.1","2","1","0","35","153","0","4.4","18","6-15","0-3",NA,NA,NA,NA,NA,NA,"8","0","0","2","40","6","1","4","1","2","1","0","4-30","27:18",15,"284","192","24-38","0","5.1","1","38","0","31","92","1","3.0","17","6-16","1-2","1","17","0","17","0","1","7","0","0","1","36","6","2","6","2","2","2","0","2-25","32:42",2025,FALSE
"506",401752887,"Indiana","Big Ten","away","Maryland","Big Ten",55,"588","221","16-23","2","9.6","2","0","0","52","367","4","7.1","28","7-12","1-1",NA,NA,NA,"62","0","3","13","3","0","0","29","3","0","1","1","0","1","1","4-30","40:22",10,"293","256","18-33","1","7.8","1","32","0","17","37","0","2.2","11","3-12","1-2",NA,NA,NA,"63","0","3","4","0","3","3","42","3","1","0","2","2","5","0","2-15","19:38",2025,FALSE
"507",401752893,"Indiana","Big Ten","away","Penn State","Big Ten",27,"326","218","19-31","1","7.0","1","2","0","31","108","2","3.5","20","5-12","1-1",NA,NA,NA,"19","0","1","9","1","0","1","41","9","2","3","1","3","1","0","5-21","30:37",24,"336","219","22-31","1","7.1","1","1","0","33","117","2","3.5","17","8-15","1-1","1","16","0","50","0","3","6","0","1","2","38","8","3","6","1","4","2","0","5-37","29:23",2025,FALSE
"508",401752924,"Indiana","Big Ten","away","Purdue","Big Ten",56,"548","193","10-17","3","11.4","1","0","0","37","355","5","9.6","22","4-8","0-0",NA,NA,NA,"19","0","1","8","1","0","0","42","10","1","1","0","6","0","0","2-15","26:52",3,"282","238","25-47","0","5.1",NA,NA,NA,"27","44","0","1.6","16","7-19","1-2","1","9","0","169","0","8","3","0","1","1","27","2","0","3","1","3","2","0","3-35","33:08",2025,FALSE
"509",401752836,"Indiana","Big Ten","home","Indiana State","MVFC",73,"680","379","26-30","7","12.6",NA,NA,NA,"37","301","3","8.1","33","6-8","0-0","7","79","0","34","0","1","13","0","0","1","31","16","5","2","0","2","0","0","6-45","33:37",0,"77","38","11-20","0","1.9",NA,NA,NA,"31","39","0","1.3","5","2-14","0-2",NA,NA,NA,"99","0","5",NA,NA,"0",NA,"32","2","0","0","0","1","0","0","0-0","26:08",2025,FALSE
"510",401752901,"Indiana","Big Ten","home","Wisconsin","Big Ten",31,"388","305","23-25","4","12.2","1","0","0","37","83","0","2.2","19","7-12","0-0","2","34","0",NA,NA,NA,"7","1","0","0","24","8","2","1","0","2","0","0","1-10","33:58",7,"168","98","9-15","1","6.5",NA,NA,NA,"30","70","0","2.3","8","2-11","2-2","2","13","0","80","0","3","1","0","1","1","34","7","5","1","1","0","2","0","1-5","26:02",2025,FALSE
"511",401752885,"Indiana","Big Ten","home","UCLA","Big Ten",56,"475","213","19-29","3","7.3","2","25","1","47","262","4","5.6","27","12-16","2-2","2","27","0","24","0","1","8","1","0","0","21","7","3","3","2","6","2","1","4-45","35:34",6,"201","113","13-28","0","4.0","2","34","0","25","88","0","3.5","12","1-11","1-3","1","6","0","77","0","5","6","0","1","1","35","1","0","1","2","6","3","0","8-82","24:26",2025,FALSE
"512",401777353,"Indiana","Big Ten","away","Ohio State","Big Ten",13,"340","222","15-23","1","9.7","1","12","0","34","118","0","3.5","17","6-13","1-1",NA,NA,NA,NA,NA,NA,"7",NA,"0",NA,"32","9","5","2","1","2","1","0","5-49","29:47",10,"322","264","22-30","1","8.8","1","2","0","26","58","0","2.2","17","4-12","0-1","1","3","0","23","0","1","4",NA,"0",NA,"37","4","3","4","1","1","1","0","2-20","30:13",2025,FALSE
"513",401752870,"Indiana","Big Ten","away","Oregon","Big Ten",30,"343","215","20-31","1","6.9","2","0","0","33","128","2","3.9","23","5-14","0-1","1","0","0",NA,NA,NA,"12","0","0","1","21","8","6","4","1","2","1","0","8-45","33:10",20,"267","186","21-34","1","5.5","1","35","1","30","81","0","2.7","14","3-14","3-4","2","8","0",NA,NA,NA,"8",NA,"0",NA,"35","4","1","3","2","6","2","1","7-64","26:50",2025,FALSE
"514",401752878,"Indiana","Big Ten","home","Michigan State","Big Ten",38,"464","332","24-28","4","11.9",NA,NA,NA,"28","132","1","4.7","24","5-8","1-2","1","16","0","5","0","1","8",NA,"0",NA,"34","9","4","2","0","3","0","0","1-5","28:46",13,"367","293","30-38","1","7.7",NA,NA,NA,"24","74","0","3.1","19","5-14","3-4",NA,NA,NA,NA,NA,NA,"7","0","0","1","29","3","0","0","0","2","0","0","6-46","31:14",2025,FALSE
"515",401752889,"Ohio State","Big Ten","home","Penn State","Big Ten",38,"480","316","20-23","4","13.7","1","0","0","32","164","1","5.1","22","6-9","1-1","1","9","0",NA,NA,NA,"8","0","1","1","34","7","4","3","0","2","1","0","2-30","30:07",14,"200","145","19-29","0","5.0",NA,NA,NA,"31","55","2","1.8","15","8-15","0-1",NA,NA,NA,"50","0","3","2","1","0","1","37","4","0","1","1","1","1","0","2-30","29:53",2025,FALSE
"516",401752852,"Ohio State","Big Ten","away","Washington","Big Ten",24,"357","208","22-28","2","7.4",NA,NA,NA,"34","149","1","4.4","23","6-10","1-2","1","32","0",NA,NA,NA,"6","0","1","1","40","9","6","3","0","0","1","0","5-60","31:55",6,"234","173","18-23","0","7.5",NA,NA,NA,"30","61","0","2.0","15","1-11","1-3",NA,NA,NA,"71","0","3","6","1","0","0","41","1","1","1","0","0","0","0","6-49","28:05",2025,FALSE
"517",401752900,"Ohio State","Big Ten","home","UCLA","Big Ten",48,"440","218","26-34","1","6.4",NA,NA,NA,"33","222","4","6.7","25","6-11","2-3","2","14","0","100","1","1","12",NA,"0",NA,"23","5","0","0","0","2","0","1","3-20","34:46",10,"222","154","16-23","1","6.7",NA,NA,NA,"25","68","0","2.7","8","5-13","0-2","1","4","0","7","0","1","4",NA,"0",NA,"36","4","1","0","0","2","0","0","7-55","25:14",2025,FALSE
"518",401752877,"Ohio State","Big Ten","away","Wisconsin","Big Ten",34,"491","393","36-42","4","9.4","1","5","0","28","98","0","3.5","26","5-11","2-2","3","38","0",NA,NA,NA,"10",NA,"0",NA,"36","7","3","1","0","1","0","0","4-25","33:57",0,"144","49","7-15","0","3.3",NA,NA,NA,"31","95","0","3.1","9","2-11","1-2",NA,NA,NA,"16","0","1",NA,NA,"0",NA,"49","5","1","0","1","4","1","0","2-10","26:03",2025,FALSE
"519",401752815,"Ohio State","Big Ten","home","Grambling","SWAC",70,"651","377","24-28","5","13.5","1","0","0","38","274","4","7.2","32","5-7","1-1","1","8","0","17","0","1","10","2","0","1","36","9","2","1","1","1","1","1","3-15","30:55",0,"166","72","11-22","0","3.3","1","0","0","33","94","0","2.8","10","3-14","1-1",NA,NA,NA,"14","0","1","0","0","2","2","41","1","0","0","1","1","3","0","6-40","29:05",2025,FALSE
"520",401752921,"Ohio State","Big Ten","away","Michigan","Big Ten",27,"419","233","19-26","3","9.0","1","0","0","47","186","0","4.0","22","10-17","2-3","2","27","0","16","0","1","9",NA,"0",NA,"22","3","1","0","1","1","1","0","6-72","40:01",9,"163","63","8-18","0","3.5","1","0","0","24","100","0","4.2","9","1-9","0-1",NA,NA,NA,"9","0","1","9",NA,"0",NA,"40","4","0","1","1","1","1","0","1-3","19:59",2025,FALSE
"521",401752897,"Ohio State","Big Ten","away","Purdue","Big Ten",34,"473","303","27-33","1","9.2","1","23","0","43","170","3","4.0","30","9-13","0-0","2","24","0",NA,NA,NA,"10",NA,"0",NA,"25","3","0","1","1","3","1","0","6-63","40:53",10,"186","94","13-22","1","4.3","1","0","0","22","92","0","4.2","13","3-9","0-0",NA,NA,NA,"35","0","2","4",NA,"0",NA,"47","5","2","2","1","2","1","0","2-13","19:07",2025,FALSE
"522",401752865,"Ohio State","Big Ten","away","Illinois","Big Ten",34,"275","166","19-27","2","6.1","1","15","0","35","109","2","3.1","17","8-15","1-1","1","-2","0","37","0","1","10","2","0","0","46","6","4","2","0","5","0","0","7-59","33:11",16,"295","248","30-44","1","5.6",NA,NA,NA,"27","47","1","1.7","22","4-14","3-5",NA,NA,NA,"34","0","2","4","0","2","2","41","4","0","0","1","3","3","0","4-19","26:49",2025,FALSE
"523",401752859,"Ohio State","Big Ten","home","Minnesota","Big Ten",42,"476","341","24-28","3","12.2",NA,NA,NA,"29","135","3","4.7","21","7-10","0-0","2","46","0",NA,NA,NA,"6",NA,"0",NA,"26","7","1","3","0","4","0","0","4-35","31:52",3,"162","94","15-26","0","3.6",NA,NA,NA,"25","68","0","2.7","11","1-11","0-1","1","-3","0",NA,NA,NA,"3",NA,"0",NA,"32","5","0","0","0","2","0","0","2-12","28:08",2025,FALSE
"524",401752677,"Ohio State","Big Ten","home","Texas","SEC",14,"203","126","13-20","1","6.3","1","5","0","34","77","1","2.3","11","3-12","1-2",NA,NA,NA,NA,NA,NA,"2",NA,"0",NA,"28","1","1","0","0","1","0","0","2-15","32:05",7,"336","170","17-30","1","5.7",NA,NA,NA,"37","166","0","4.5","16","5-14","1-5","1","3","0","15","0","1","1",NA,"0",NA,"21","1","0","2","1","2","1","0","6-50","27:55",2025,FALSE
"525",401752912,"Ohio State","Big Ten","home","Rutgers","Big Ten",42,"430","176","14-22","2","8.0",NA,NA,NA,"38","254","4","6.7","25","3-6","0-0",NA,NA,NA,"-12","0","2","6","1","1","3","32","6","4","2","0","3","1","0","5-60","32:49",9,"147","81","10-20","0","4.1",NA,NA,NA,"35","66","1","1.9","12","5-14","0-2",NA,NA,NA,"15","0","1","3","1","1","1","31","4","0","4","0","2","1","0","4-37","27:11",2025,FALSE
"526",401752827,"Ohio State","Big Ten","home","Ohio","Mid-American",37,"573","347","25-32","3","10.8",NA,NA,NA,"30","226","1","7.5","28","5-9","0-1","3","20","0","3","0","1","13","0","0","1","25","7","4","4","2","4","2","0","6-50","32:43",9,"181","113","10-21","1","5.4","2","4","0","34","68","0","2.0","9","3-15","2-3",NA,NA,NA,NA,NA,NA,"3","0","0","1","42","2","1","1","0","4","0","0","3-25","27:17",2025,FALSE
"527",401777353,"Ohio State","Big Ten","home","Indiana","Big Ten",10,"322","264","22-30","1","8.8","1","2","0","26","58","0","2.2","17","4-12","0-1","1","3","0","23","0","1","4",NA,"0",NA,"37","4","3","4","1","1","1","0","2-20","30:13",13,"340","222","15-23","1","9.7","1","12","0","34","118","0","3.5","17","6-13","1-1",NA,NA,NA,NA,NA,NA,"7",NA,"0",NA,"32","9","5","2","1","2","1","0","5-49","29:47",2025,FALSE
